iter	Passed	Remaining
4782	32918	59175
4783	32925	59168
4784	32932	59161
4785	32939	59154
4786	32945	59146
4787	32952	59140
4788	32959	59133
4789	32966	59126
4790	32973	59119
4791	32979	59111
4792	32986	59105
4793	32993	59098
4794	33000	59090
4795	33007	59084
4796	33014	59078
4797	33021	59071
4798	33028	59064
4799	33035	59057
4800	33041	59049
4801	33048	59042
4802	33055	59036
4803	33062	59029
4804	33069	59021
4805	33075	59014
4806	33082	59008
4807	33089	59000
4808	33096	58994
4809	33103	58987
4810	33110	58980
4811	33117	58973
4812	33124	58967
4813	33131	58960
4814	33138	58953
4815	33144	58946
4816	33152	58940
4817	33159	58933
4818	33165	58926
4819	33172	58919
4820	33179	58912
4821	33186	58906
4822	33193	58899
4823	33200	58892
4824	33207	58885
4825	33214	58878
4826	33221	58871
4827	33228	58865
4828	33234	58857
4829	33241	58851
4830	33248	58843
4831	33255	58836
4832	33262	58829
4833	33268	58822
4834	33275	58815
4835	33282	58808
4836	33289	58801
4837	33295	58794
4838	33302	58787
4839	33309	58780
4840	33316	58773
4841	33323	58766
4842	33330	58759
4843	33336	58752
4844	33344	58746
4845	33350	58739
4846	33357	58732
4847	33364	58724
4848	33371	58719
4849	33378	58712
4850	33385	58705
4851	33392	58697
4852	33399	58691
4853	33406	58684
4854	33413	58677
4855	33420	58671
4856	33427	58664
4857	33434	58657
4858	33441	58651
4859	33448	58644
4860	33455	58637
4861	33462	58630
4862	33468	58623
4863	33475	58617
4864	33482	58610
4865	33489	58603
4866	33496	58596
4867	33503	58589
4868	33509	58581
4869	33516	58574
4870	33523	58567
4871	33530	58561
4872	33537	58554
4873	33543	58547
4874	33550	58540
4875	33557	58533
4876	33564	58526
4877	33571	58520
4878	33578	58513
4879	33585	58506
4880	33592	58500
4881	33600	58494
4882	33607	58487
4883	33613	58480
4884	33620	58473
4885	33628	58467
4886	33634	58460
4887	33641	58453
4888	33648	58446
4889	33655	58439
4890	33662	58432
4891	33669	58425
4892	33675	58418
4893	33682	58411
4894	33689	58404
4895	33696	58397
4896	33703	58390
4897	33710	58383
4898	33717	58376
4899	33723	58369
4900	33730	58362
4901	33737	58356
4902	33744	58349
4903	33751	58341
4904	33757	58334
4905	33764	58328
4906	33771	58321
4907	33778	58313
4908	33786	58308
4909	33792	58300
4910	33799	58293
4911	33806	58286
4912	33813	58279
4913	33819	58272
4914	33826	58265
4915	33833	58258
4916	33840	58251
4917	33846	58243
4918	33853	58237
4919	33860	58230
4920	33867	58223
4921	33874	58216
4922	33881	58209
4923	33888	58203
4924	33894	58195
4925	33901	58189
4926	33908	58182
4927	33915	58175
4928	33922	58168
4929	33929	58161
4930	33936	58155
4931	33943	58148
4932	33950	58141
4933	33957	58134
4934	33964	58127
4935	33971	58121
4936	33977	58114
4937	33984	58107
4938	33991	58100
4939	33998	58093
4940	34004	58085
4941	34012	58079
4942	34019	58072
4943	34026	58066
4944	34032	58058
4945	34039	58051
4946	34046	58044
4947	34053	58037
4948	34059	58030
4949	34066	58023
4950	34073	58016
4951	34080	58009
4952	34087	58002
4953	34093	57995
4954	34100	57988
4955	34107	57982
4956	34114	57974
4957	34121	57968
4958	34128	57960
4959	34135	57954
4960	34141	57946
4961	34148	57940
4962	34155	57933
4963	34162	57926
4964	34169	57919
4965	34176	57912
4966	34182	57905
4967	34190	57898
4968	34196	57891
4969	34203	57884
4970	34210	57877
4971	34217	57870
4972	34223	57863
4973	34230	57856
4974	34237	57849
4975	34244	57842
4976	34251	57835
4977	34257	57828
4978	34264	57821
4979	34271	57814
4980	34278	57807
4981	34285	57800
4982	34292	57793
4983	34299	57786
4984	34305	57779
4985	34312	57772
4986	34319	57764
4987	34325	57758
4988	34332	57751
4989	34339	57744
4990	34346	57737
4991	34353	57730
4992	34360	57724
4993	34367	57717
4994	34374	57710
4995	34381	57703
4996	34388	57696
4997	34395	57689
4998	34401	57682
4999	34408	57675
5000	34415	57668
5001	34422	57661
5002	34429	57654
5003	34436	57648
5004	34443	57641
5005	34450	57634
5006	34456	57627
5007	34463	57620
5008	34470	57614
5009	34477	57607
5010	34484	57600
5011	34491	57594
5012	34498	57587
5013	34505	57579
5014	34512	57573
5015	34518	57565
5016	34525	57559
5017	34532	57552
5018	34539	57545
5019	34546	57538
5020	34553	57531
5021	34560	57524
5022	34566	57517
5023	34573	57510
5024	34580	57503
5025	34587	57496
5026	34594	57489
5027	34601	57483
5028	34608	57476
5029	34615	57469
5030	34621	57462
5031	34628	57455
5032	34635	57448
5033	34642	57442
5034	34649	57435
5035	34656	57428
5036	34663	57421
5037	34670	57414
5038	34677	57407
5039	34684	57400
5040	34690	57393
5041	34697	57386
5042	34704	57379
5043	34711	57372
5044	34718	57366
5045	34725	57359
5046	34731	57352
5047	34738	57345
5048	34745	57338
5049	34752	57331
5050	34759	57323
5051	34765	57316
5052	34772	57309
5053	34779	57303
5054	34786	57296
5055	34793	57289
5056	34800	57282
5057	34807	57275
5058	34814	57268
5059	34821	57262
5060	34827	57254
5061	34834	57247
5062	34841	57241
5063	34848	57234
5064	34855	57227
5065	34862	57220
5066	34868	57213
5067	34875	57206
5068	34882	57199
5069	34889	57191
5070	34896	57185
5071	34903	57178
5072	34910	57172
5073	34917	57165
5074	34924	57158
5075	34931	57151
5076	34937	57144
5077	34944	57138
5078	34952	57131
5079	34958	57124
5080	34965	57118
5081	34972	57111
5082	34980	57104
5083	34986	57097
5084	34993	57090
5085	35000	57084
5086	35007	57076
5087	35014	57070
5088	35021	57063
5089	35027	57056
5090	35034	57049
5091	35041	57041
5092	35048	57035
5093	35055	57028
5094	35061	57020
5095	35068	57013
5096	35075	57006
5097	35082	56999
5098	35089	56993
5099	35096	56986
5100	35103	56979
5101	35110	56973
5102	35116	56965
5103	35123	56958
5104	35130	56951
5105	35137	56944
5106	35143	56937
5107	35150	56930
5108	35157	56923
5109	35164	56916
5110	35171	56909
5111	35178	56902
5112	35185	56896
5113	35191	56888
5114	35198	56881
5115	35205	56874
5116	35212	56867
5117	35218	56860
5118	35225	56853
5119	35232	56847
5120	35239	56840
5121	35246	56833
5122	35253	56826
5123	35260	56819
5124	35266	56812
5125	35274	56805
5126	35280	56799
5127	35287	56792
5128	35294	56784
5129	35301	56778
5130	35308	56771
5131	35315	56764
5132	35322	56757
5133	35328	56750
5134	35335	56743
5135	35342	56736
5136	35349	56729
5137	35355	56721
5138	35362	56715
5139	35369	56707
5140	35375	56700
5141	35383	56694
5142	35389	56687
5143	35396	56680
5144	35403	56673
5145	35410	56666
5146	35417	56660
5147	35424	56653
5148	35431	56646
5149	35438	56639
5150	35445	56632
5151	35452	56625
5152	35459	56619
5153	35465	56612
5154	35472	56604
5155	35479	56597
5156	35486	56590
5157	35493	56584
5158	35500	56577
5159	35507	56571
5160	35514	56564
5161	35520	56556
5162	35528	56550
5163	35535	56543
5164	35542	56537
5165	35548	56530
5166	35556	56523
5167	35562	56516
5168	35569	56509
5169	35576	56502
5170	35583	56495
5171	35590	56488
5172	35596	56481
5173	35603	56474
5174	35610	56467
5175	35617	56460
5176	35624	56453
5177	35631	56447
5178	35637	56439
5179	35644	56432
5180	35651	56425
5181	35658	56418
5182	35665	56411
5183	35672	56405
5184	35678	56398
5185	35685	56390
5186	35692	56384
5187	35699	56376
5188	35706	56369
5189	35712	56362
5190	35719	56355
5191	35726	56349
5192	35733	56341
5193	35740	56335
5194	35747	56328
5195	35754	56322
5196	35761	56314
5197	35768	56308
5198	35775	56301
5199	35781	56294
5200	35788	56288
5201	35795	56281
5202	35802	56274
5203	35809	56267
5204	35816	56261
5205	35823	56254
5206	35830	56247
5207	35837	56240
5208	35844	56233
5209	35851	56227
5210	35858	56220
5211	35865	56212
5212	35871	56205
5213	35878	56198
5214	35885	56191
5215	35892	56184
5216	35899	56178
5217	35905	56171
5218	35913	56164
5219	35920	56158
5220	35927	56151
5221	35934	56144
5222	35940	56137
5223	35947	56130
5224	35954	56123
5225	35961	56116
5226	35967	56109
5227	35974	56101
5228	35981	56094
5229	35988	56087
5230	35994	56080
5231	36001	56074
5232	36009	56067
5233	36016	56060
5234	36023	56054
5235	36030	56047
5236	36036	56040
5237	36043	56033
5238	36050	56025
5239	36057	56019
5240	36064	56012
5241	36071	56006
5242	36078	55999
5243	36084	55991
5244	36091	55984
5245	36098	55977
5246	36105	55971
5247	36112	55964
5248	36119	55957
5249	36126	55950
5250	36132	55943
5251	36139	55936
5252	36146	55930
5253	36153	55922
5254	36160	55916
5255	36167	55909
5256	36174	55902
5257	36181	55895
5258	36187	55888
5259	36194	55881
5260	36201	55875
5261	36208	55867
5262	36215	55861
5263	36222	55854
5264	36229	55847
5265	36235	55840
5266	36242	55833
5267	36249	55826
5268	36256	55819
5269	36263	55812
5270	36269	55804
5271	36276	55797
5272	36283	55790
5273	36290	55783
5274	36297	55776
5275	36303	55769
5276	36310	55762
5277	36317	55756
5278	36324	55749
5279	36331	55742
5280	36338	55735
5281	36345	55729
5282	36352	55722
5283	36358	55715
5284	36365	55708
5285	36372	55701
5286	36379	55694
5287	36386	55688
5288	36393	55681
5289	36400	55674
5290	36407	55666
5291	36414	55660
5292	36421	55653
5293	36428	55646
5294	36435	55640
5295	36441	55633
5296	36448	55626
5297	36455	55619
5298	36462	55612
5299	36469	55605
5300	36476	55598
5301	36483	55591
5302	36490	55585
5303	36497	55578
5304	36504	55571
5305	36510	55564
5306	36517	55557
5307	36524	55550
5308	36531	55543
5309	36538	55536
5310	36545	55530
5311	36552	55523
5312	36558	55516
5313	36565	55508
5314	36572	55502
5315	36579	55495
5316	36586	55488
5317	36593	55481
5318	36600	55475
5319	36607	55468
5320	36613	55460
5321	36620	55454
5322	36627	55447
5323	36634	55440
5324	36641	55433
5325	36648	55427
5326	36656	55421
5327	36663	55414
5328	36670	55407
5329	36677	55400
5330	36684	55394
5331	36690	55387
5332	36697	55380
5333	36704	55373
5334	36711	55366
5335	36718	55359
5336	36725	55352
5337	36732	55345
5338	36738	55338
5339	36745	55331
5340	36752	55324
5341	36759	55318
5342	36766	55311
5343	36772	55303
5344	36780	55297
5345	36787	55291
5346	36794	55284
5347	36800	55277
5348	36807	55270
5349	36814	55262
5350	36821	55256
5351	36828	55249
5352	36835	55242
5353	36842	55235
5354	36849	55228
5355	36855	55221
5356	36862	55214
5357	36869	55208
5358	36876	55201
5359	36883	55194
5360	36890	55187
5361	36897	55180
5362	36903	55173
5363	36910	55166
5364	36917	55159
5365	36924	55153
5366	36931	55146
5367	36938	55139
5368	36945	55132
5369	36952	55125
5370	36959	55118
5371	36965	55111
5372	36972	55104
5373	36979	55098
5374	36986	55091
5375	36994	55085
5376	37001	55078
5377	37008	55071
5378	37015	55065
5379	37021	55057
5380	37028	55051
5381	37035	55044
5382	37042	55037
5383	37049	55031
5384	37056	55024
5385	37063	55017
5386	37070	55011
5387	37077	55004
5388	37084	54997
5389	37091	54990
5390	37098	54983
5391	37105	54976
5392	37112	54969
5393	37118	54962
5394	37125	54955
5395	37132	54949
5396	37139	54941
5397	37146	54935
5398	37153	54928
5399	37160	54921
5400	37167	54914
5401	37174	54907
5402	37180	54900
5403	37187	54893
5404	37194	54887
5405	37201	54880
5406	37208	54873
5407	37215	54866
5408	37222	54859
5409	37229	54853
5410	37236	54845
5411	37242	54838
5412	37249	54831
5413	37256	54824
5414	37263	54818
5415	37270	54811
5416	37277	54804
5417	37284	54797
5418	37291	54790
5419	37297	54783
5420	37304	54776
5421	37311	54770
5422	37318	54763
5423	37325	54756
5424	37332	54750
5425	37339	54743
5426	37346	54736
5427	37353	54729
5428	37360	54722
5429	37367	54716
5430	37374	54710
5431	37381	54703
5432	37388	54696
5433	37395	54689
5434	37402	54682
5435	37409	54675
5436	37416	54669
5437	37423	54662
5438	37430	54655
5439	37437	54648
5440	37444	54641
5441	37450	54634
5442	37458	54628
5443	37465	54621
5444	37472	54614
5445	37478	54608
5446	37485	54601
5447	37492	54594
5448	37499	54587
5449	37507	54581
5450	37514	54574
5451	37521	54568
5452	37528	54561
5453	37535	54554
5454	37541	54547
5455	37548	54540
5456	37555	54533
5457	37562	54527
5458	37569	54520
5459	37576	54513
5460	37583	54507
5461	37590	54500
5462	37597	54493
5463	37604	54486
5464	37611	54479
5465	37617	54472
5466	37624	54465
5467	37631	54458
5468	37638	54451
5469	37645	54444
5470	37652	54437
5471	37658	54430
5472	37665	54423
5473	37672	54417
5474	37679	54410
5475	37686	54403
5476	37694	54397
5477	37701	54390
5478	37708	54384
5479	37714	54376
5480	37721	54370
5481	37728	54363
5482	37735	54356
5483	37742	54349
5484	37749	54342
5485	37757	54336
5486	37763	54330
5487	37771	54323
5488	37777	54316
5489	37785	54310
5490	37792	54303
5491	37799	54297
5492	37806	54290
5493	37813	54283
5494	37820	54276
5495	37827	54269
5496	37833	54262
5497	37840	54255
5498	37847	54248
5499	37854	54241
5500	37860	54234
5501	37867	54227
5502	37874	54220
5503	37881	54213
5504	37887	54206
5505	37894	54199
5506	37901	54192
5507	37908	54185
5508	37915	54178
5509	37921	54170
5510	37928	54164
5511	37935	54157
5512	37942	54151
5513	37949	54144
5514	37956	54137
5515	37963	54130
5516	37970	54124
5517	37977	54117
5518	37984	54110
5519	37991	54103
5520	37998	54096
5521	38005	54090
5522	38012	54082
5523	38018	54075
5524	38025	54068
5525	38032	54061
5526	38039	54054
5527	38046	54047
5528	38053	54041
5529	38060	54034
5530	38067	54028
5531	38074	54021
5532	38081	54014
5533	38088	54007
5534	38094	54000
5535	38102	53994
5536	38109	53987
5537	38116	53980
5538	38122	53973
5539	38129	53966
5540	38136	53959
5541	38143	53952
5542	38150	53945
5543	38157	53939
5544	38164	53932
5545	38170	53925
5546	38177	53918
5547	38184	53911
5548	38191	53904
5549	38197	53896
5550	38204	53890
5551	38211	53882
5552	38218	53875
5553	38224	53868
5554	38232	53862
5555	38238	53855
5556	38246	53848
5557	38253	53842
5558	38259	53834
5559	38266	53828
5560	38273	53821
5561	38280	53814
5562	38287	53807
5563	38294	53800
5564	38301	53794
5565	38308	53787
5566	38315	53780
5567	38321	53772
5568	38329	53766
5569	38335	53759
5570	38343	53753
5571	38350	53746
5572	38356	53739
5573	38363	53732
5574	38370	53725
5575	38377	53719
5576	38384	53712
5577	38391	53705
5578	38398	53698
5579	38405	53691
5580	38412	53685
5581	38419	53677
5582	38425	53671
5583	38432	53663
5584	38439	53657
5585	38446	53650
5586	38453	53643
5587	38460	53636
5588	38467	53629
5589	38473	53622
5590	38481	53616
5591	38487	53609
5592	38494	53602
5593	38501	53595
5594	38508	53588
5595	38515	53581
5596	38522	53574
5597	38528	53567
5598	38535	53560
5599	38542	53553
5600	38549	53546
5601	38557	53541
5602	38564	53535
5603	38571	53528
5604	38578	53521
5605	38585	53515
5606	38592	53508
5607	38599	53501
5608	38606	53493
5609	38612	53486
5610	38619	53479
5611	38626	53473
5612	38633	53466
5613	38640	53459
5614	38647	53452
5615	38654	53445
5616	38661	53439
5617	38668	53432
5618	38675	53425
5619	38682	53418
5620	38689	53411
5621	38696	53405
5622	38703	53398
5623	38710	53391
5624	38717	53385
5625	38724	53378
5626	38731	53371
5627	38738	53364
5628	38744	53357
5629	38751	53350
5630	38758	53343
5631	38765	53336
5632	38772	53330
5633	38779	53323
5634	38786	53316
5635	38793	53310
5636	38800	53303
5637	38807	53296
5638	38814	53290
5639	38821	53283
5640	38828	53276
5641	38835	53269
5642	38842	53262
5643	38849	53255
5644	38856	53249
5645	38863	53242
5646	38870	53235
5647	38876	53228
5648	38883	53221
5649	38890	53214
5650	38897	53207
5651	38904	53200
5652	38911	53194
5653	38918	53187
5654	38925	53180
5655	38932	53173
5656	38939	53167
5657	38945	53160
5658	38952	53152
5659	38959	53145
5660	38966	53138
5661	38972	53131
5662	38979	53124
5663	38986	53117
5664	38993	53111
5665	39000	53104
5666	39007	53097
5667	39014	53090
5668	39021	53084
5669	39028	53077
5670	39035	53070
5671	39042	53063
5672	39049	53056
5673	39056	53050
5674	39063	53043
5675	39070	53036
5676	39077	53029
5677	39083	53022
5678	39091	53016
5679	39097	53009
5680	39104	53002
5681	39111	52995
5682	39118	52988
5683	39125	52981
5684	39132	52975
5685	39139	52968
5686	39146	52961
5687	39152	52954
5688	39159	52947
5689	39166	52940
5690	39173	52933
5691	39180	52926
5692	39187	52919
5693	39193	52912
5694	39200	52905
5695	39207	52898
5696	39213	52890
5697	39220	52884
5698	39227	52876
5699	39234	52870
5700	39241	52863
5701	39248	52856
5702	39254	52849
5703	39262	52842
5704	39268	52835
5705	39275	52829
5706	39282	52822
5707	39289	52815
5708	39296	52808
5709	39303	52801
5710	39310	52794
5711	39317	52787
5712	39324	52780
5713	39331	52774
5714	39337	52766
5715	39344	52759
5716	39351	52752
5717	39358	52746
5718	39364	52739
5719	39371	52732
5720	39379	52725
5721	39385	52718
5722	39392	52711
5723	39399	52704
5724	39406	52697
5725	39413	52690
5726	39419	52683
5727	39426	52676
5728	39433	52669
5729	39440	52662
5730	39447	52655
5731	39454	52649
5732	39461	52642
5733	39468	52636
5734	39475	52629
5735	39482	52622
5736	39489	52616
5737	39496	52609
5738	39503	52603
5739	39510	52596
5740	39518	52589
5741	39524	52582
5742	39531	52575
5743	39538	52569
5744	39545	52562
5745	39552	52555
5746	39559	52549
5747	39567	52542
5748	39574	52536
5749	39581	52529
5750	39588	52522
5751	39595	52516
5752	39602	52509
5753	39609	52502
5754	39616	52496
5755	39623	52490
5756	39630	52483
5757	39638	52476
5758	39645	52470
5759	39652	52464
5760	39660	52458
5761	39668	52453
5762	39675	52446
5763	39682	52439
5764	39689	52433
5765	39696	52426
5766	39704	52420
5767	39712	52414
5768	39719	52408
5769	39726	52401
5770	39733	52395
5771	39740	52388
5772	39747	52381
5773	39754	52374
5774	39761	52367
5775	39769	52362
5776	39777	52356
5777	39784	52350
5778	39793	52346
5779	39800	52340
5780	39808	52334
5781	39815	52327
5782	39822	52321
5783	39830	52315
5784	39837	52308
5785	39844	52301
5786	39851	52294
5787	39857	52287
5788	39864	52280
5789	39871	52273
5790	39878	52266
5791	39884	52258
5792	39891	52252
5793	39898	52245
5794	39905	52238
5795	39912	52231
5796	39919	52224
5797	39926	52218
5798	39933	52211
5799	39940	52204
5800	39947	52198
5801	39954	52191
5802	39961	52185
5803	39968	52178
5804	39975	52171
5805	39982	52164
5806	39989	52158
5807	39997	52151
5808	40004	52145
5809	40011	52138
5810	40018	52132
5811	40025	52124
5812	40032	52118
5813	40038	52110
5814	40045	52103
5815	40052	52097
5816	40059	52091
5817	40067	52084
5818	40074	52077
5819	40081	52071
5820	40088	52064
5821	40095	52057
5822	40102	52050
5823	40109	52044
5824	40116	52037
5825	40123	52030
5826	40130	52023
5827	40137	52017
5828	40144	52010
5829	40151	52003
5830	40157	51996
5831	40164	51989
5832	40171	51983
5833	40178	51976
5834	40186	51970
5835	40193	51963
5836	40200	51957
5837	40207	51950
5838	40214	51943
5839	40221	51936
5840	40228	51929
5841	40235	51922
5842	40242	51916
5843	40250	51910
5844	40256	51903
5845	40264	51896
5846	40270	51889
5847	40277	51882
5848	40284	51875
5849	40290	51868
5850	40297	51861
5851	40304	51854
5852	40311	51847
5853	40318	51840
5854	40325	51833
5855	40331	51826
5856	40339	51820
5857	40346	51813
5858	40353	51807
5859	40360	51800
5860	40367	51794
5861	40374	51787
5862	40381	51780
5863	40388	51773
5864	40395	51767
5865	40402	51760
5866	40409	51753
5867	40416	51747
5868	40423	51740
5869	40430	51733
5870	40437	51726
5871	40444	51719
5872	40451	51712
5873	40458	51705
5874	40465	51699
5875	40472	51692
5876	40479	51686
5877	40486	51678
5878	40493	51671
5879	40500	51665
5880	40507	51658
5881	40514	51651
5882	40521	51645
5883	40528	51638
5884	40535	51631
5885	40542	51624
5886	40549	51618
5887	40556	51612
5888	40564	51605
5889	40570	51598
5890	40578	51592
5891	40585	51585
5892	40592	51578
5893	40599	51572
5894	40606	51565
5895	40613	51558
5896	40620	51552
5897	40627	51546
5898	40634	51539
5899	40642	51532
5900	40649	51526
5901	40656	51519
5902	40663	51512
5903	40670	51506
5904	40677	51499
5905	40683	51492
5906	40690	51485
5907	40697	51478
5908	40704	51471
5909	40711	51464
5910	40718	51457
5911	40725	51450
5912	40732	51443
5913	40739	51436
5914	40745	51430
5915	40752	51422
5916	40759	51415
5917	40766	51409
5918	40773	51402
5919	40779	51395
5920	40786	51388
5921	40793	51381
5922	40801	51375
5923	40808	51368
5924	40815	51361
5925	40821	51354
5926	40829	51348
5927	40836	51341
5928	40843	51334
5929	40850	51328
5930	40857	51321
5931	40863	51314
5932	40870	51306
5933	40877	51299
5934	40884	51293
5935	40891	51286
5936	40898	51279
5937	40905	51272
5938	40911	51265
5939	40919	51259
5940	40926	51252
5941	40933	51245
5942	40940	51239
5943	40947	51232
5944	40954	51226
5945	40962	51220
5946	40969	51214
5947	40977	51207
5948	40984	51201
5949	40991	51194
5950	40998	51188
5951	41006	51182
5952	41013	51175
5953	41020	51169
5954	41027	51162
5955	41035	51156
5956	41042	51149
5957	41049	51143
5958	41056	51136
5959	41063	51129
5960	41070	51123
5961	41077	51116
5962	41084	51109
5963	41091	51102
5964	41098	51096
5965	41105	51089
5966	41112	51082
5967	41119	51075
5968	41126	51068
5969	41133	51061
5970	41140	51054
5971	41147	51048
5972	41153	51040
5973	41161	51034
5974	41167	51027
5975	41175	51020
5976	41181	51014
5977	41188	51006
5978	41195	51000
5979	41202	50993
5980	41209	50986
5981	41216	50979
5982	41223	50972
5983	41229	50965
5984	41236	50958
5985	41243	50951
5986	41251	50945
5987	41258	50938
5988	41265	50932
5989	41272	50925
5990	41279	50918
5991	41286	50912
5992	41293	50905
5993	41300	50899
5994	41307	50892
5995	41314	50885
5996	41321	50878
5997	41328	50872
5998	41336	50865
5999	41342	50858
6000	41349	50851
6001	41356	50845
6002	41364	50838
6003	41371	50831
6004	41378	50825
6005	41385	50818
6006	41392	50812
6007	41399	50805
6008	41406	50798
6009	41413	50791
6010	41420	50784
6011	41427	50777
6012	41434	50771
6013	41440	50764
6014	41447	50756
6015	41454	50750
6016	41461	50743
6017	41469	50737
6018	41476	50731
6019	41484	50724
6020	41491	50718
6021	41499	50713
6022	41507	50707
6023	41514	50701
6024	41521	50694
6025	41530	50689
6026	41537	50683
6027	41545	50677
6028	41553	50671
6029	41561	50665
6030	41568	50660
6031	41576	50654
6032	41584	50648
6033	41592	50642
6034	41599	50636
6035	41607	50630
6036	41615	50625
6037	41623	50619
6038	41630	50612
6039	41638	50607
6040	41646	50601
6041	41653	50594
6042	41660	50588
6043	41667	50582
6044	41675	50575
6045	41682	50569
6046	41689	50562
6047	41697	50556
6048	41703	50549
6049	41711	50543
6050	41718	50536
6051	41725	50530
6052	41732	50523
6053	41739	50516
6054	41747	50510
6055	41754	50504
6056	41761	50497
6057	41768	50490
6058	41775	50484
6059	41782	50477
6060	41790	50470
6061	41797	50464
6062	41804	50458
6063	41812	50451
6064	41819	50444
6065	41825	50437
6066	41832	50431
6067	41840	50425
6068	41847	50418
6069	41854	50411
6070	41860	50404
6071	41868	50397
6072	41874	50390
6073	41881	50383
6074	41888	50376
6075	41895	50369
6076	41902	50363
6077	41909	50356
6078	41916	50349
6079	41923	50342
6080	41930	50335
6081	41937	50328
6082	41944	50322
6083	41951	50315
6084	41958	50309
6085	41966	50302
6086	41973	50296
6087	41980	50290
6088	41988	50283
6089	41995	50276
6090	42001	50269
6091	42009	50263
6092	42016	50256
6093	42023	50250
6094	42030	50243
6095	42038	50238
6096	42046	50232
6097	42054	50226
6098	42062	50220
6099	42070	50215
6100	42078	50209
6101	42085	50203
6102	42093	50197
6103	42100	50191
6104	42108	50185
6105	42116	50179
6106	42124	50173
6107	42131	50167
6108	42139	50161
6109	42147	50155
6110	42155	50150
6111	42163	50144
6112	42171	50138
6113	42178	50133
6114	42186	50126
6115	42194	50121
6116	42201	50115
6117	42209	50108
6118	42215	50101
6119	42223	50095
6120	42230	50088
6121	42237	50081
6122	42244	50075
6123	42251	50068
6124	42257	50060
6125	42265	50054
6126	42272	50047
6127	42279	50040
6128	42286	50034
6129	42293	50027
6130	42300	50020
6131	42307	50014
6132	42314	50007
6133	42321	50000
6134	42328	49993
6135	42335	49986
6136	42342	49980
6137	42349	49973
6138	42355	49966
6139	42362	49959
6140	42369	49952
6141	42376	49945
6142	42383	49938
6143	42390	49931
6144	42398	49925
6145	42405	49919
6146	42412	49912
6147	42419	49905
6148	42426	49898
6149	42433	49891
6150	42440	49885
6151	42447	49878
6152	42454	49871
6153	42461	49865
6154	42468	49858
6155	42476	49852
6156	42482	49844
6157	42489	49837
6158	42496	49830
6159	42503	49823
6160	42510	49817
6161	42517	49810
6162	42524	49804
6163	42531	49797
6164	42538	49790
6165	42545	49784
6166	42553	49777
6167	42560	49770
6168	42567	49764
6169	42574	49757
6170	42581	49750
6171	42588	49743
6172	42594	49736
6173	42602	49729
6174	42609	49723
6175	42616	49716
6176	42622	49709
6177	42630	49702
6178	42636	49695
6179	42643	49689
6180	42650	49682
6181	42658	49675
6182	42664	49668
6183	42671	49661
6184	42678	49654
6185	42685	49647
6186	42692	49640
6187	42699	49634
6188	42706	49627
6189	42713	49620
6190	42720	49613
6191	42727	49606
6192	42733	49599
6193	42741	49593
6194	42748	49587
6195	42756	49581
6196	42763	49574
6197	42771	49568
6198	42778	49562
6199	42785	49555
6200	42793	49549
6201	42800	49543
6202	42808	49536
6203	42815	49530
6204	42822	49523
6205	42829	49516
6206	42836	49510
6207	42843	49503
6208	42851	49497
6209	42858	49490
6210	42865	49483
6211	42872	49477
6212	42879	49470
6213	42886	49463
6214	42894	49457
6215	42901	49450
6216	42908	49444
6217	42915	49437
6218	42922	49431
6219	42929	49424
6220	42936	49417
6221	42943	49411
6222	42951	49404
6223	42958	49398
6224	42965	49391
6225	42972	49384
6226	42979	49377
6227	42986	49371
6228	42994	49364
6229	43001	49358
6230	43007	49351
6231	43015	49344
6232	43022	49338
6233	43029	49331
6234	43037	49325
6235	43044	49318
6236	43051	49311
6237	43058	49304
6238	43064	49297
6239	43072	49291
6240	43079	49285
6241	43086	49278
6242	43093	49271
6243	43100	49265
6244	43108	49258
6245	43115	49251
6246	43122	49244
6247	43129	49238
6248	43137	49232
6249	43145	49226
6250	43152	49220
6251	43159	49213
6252	43166	49206
6253	43173	49199
6254	43180	49193
6255	43187	49186
6256	43196	49181
6257	43202	49174
6258	43209	49167
6259	43216	49160
6260	43223	49153
6261	43230	49147
6262	43237	49140
6263	43244	49132
6264	43251	49126
6265	43258	49119
6266	43265	49113
6267	43273	49106
6268	43280	49100
6269	43287	49093
6270	43294	49086
6271	43301	49079
6272	43307	49072
6273	43315	49066
6274	43322	49059
6275	43329	49052
6276	43335	49045
6277	43342	49038
6278	43349	49031
6279	43356	49025
6280	43363	49018
6281	43370	49011
6282	43377	49004
6283	43384	48997
6284	43391	48990
6285	43398	48983
6286	43405	48977
6287	43412	48970
6288	43419	48963
6289	43426	48956
6290	43433	48949
6291	43439	48942
6292	43446	48935
6293	43453	48928
6294	43460	48921
6295	43467	48914
6296	43474	48907
6297	43481	48900
6298	43488	48894
6299	43495	48887
6300	43501	48880
6301	43509	48873
6302	43515	48866
6303	43523	48859
6304	43530	48853
6305	43536	48846
6306	43544	48839
6307	43551	48832
6308	43558	48826
6309	43565	48819
6310	43572	48812
6311	43578	48805
6312	43586	48798
6313	43593	48791
6314	43599	48784
6315	43606	48777
6316	43613	48770
6317	43620	48764
6318	43627	48757
6319	43635	48751
6320	43642	48744
6321	43649	48737
6322	43655	48730
6323	43662	48723
6324	43669	48716
6325	43676	48709
6326	43683	48702
6327	43690	48696
6328	43696	48688
6329	43703	48681
6330	43710	48675
6331	43717	48667
6332	43724	48661
6333	43732	48654
6334	43739	48648
6335	43746	48641
