iter	RMSE
3219	7.534024747
3220	7.533915022
3221	7.533804705
3222	7.53371415
3223	7.533611499
3224	7.533508848
3225	7.533410619
3226	7.533317404
3227	7.533212093
3228	7.533095571
3229	7.532982293
3230	7.532869602
3231	7.532760745
3232	7.532648936
3233	7.532554237
3234	7.532448916
3235	7.532358049
3236	7.532263641
3237	7.53215094
3238	7.532050923
3239	7.531951201
3240	7.531846756
3241	7.531730803
3242	7.531622815
3243	7.531503613
3244	7.531409489
3245	7.531309758
3246	7.531206189
3247	7.531093177
3248	7.530990196
3249	7.530881312
3250	7.530779213
3251	7.530667965
3252	7.530568519
3253	7.53046199
3254	7.530370804
3255	7.530279912
3256	7.530184002
3257	7.530080419
3258	7.529998672
3259	7.529891249
3260	7.529771134
3261	7.529668725
3262	7.529588155
3263	7.529484858
3264	7.529376247
3265	7.529264093
3266	7.529162857
3267	7.529061621
3268	7.528963925
3269	7.528860619
3270	7.528769119
3271	7.528667877
3272	7.528559254
3273	7.528468931
3274	7.52836739
3275	7.528271751
3276	7.528167255
3277	7.528067186
3278	7.527965639
3279	7.527860844
3280	7.527735383
3281	7.527636784
3282	7.527529918
3283	7.527427479
3284	7.527322971
3285	7.527197796
3286	7.527100667
3287	7.52701505
3288	7.526893117
3289	7.526801298
3290	7.526693239
3291	7.52658193
3292	7.526475049
3293	7.52637171
3294	7.52625892
3295	7.526158235
3296	7.526053415
3297	7.525951841
3298	7.525839045
3299	7.525730086
3300	7.525635005
3301	7.525541103
3302	7.525436274
3303	7.525315793
3304	7.52521539
3305	7.525120892
3306	7.525021078
3307	7.52492835
3308	7.52482617
3309	7.524707156
3310	7.524600248
3311	7.524493634
3312	7.524374319
3313	7.524247914
3314	7.524162264
3315	7.524045011
3316	7.523918896
3317	7.523813749
3318	7.523723074
3319	7.523643621
3320	7.523531972
3321	7.523428592
3322	7.523331413
3323	7.523212966
3324	7.523109286
3325	7.52301683
3326	7.522895424
3327	7.52277372
3328	7.522671216
3329	7.522558962
3330	7.522474179
3331	7.522367535
3332	7.522255867
3333	7.522141539
3334	7.52203489
3335	7.521948625
3336	7.521829269
3337	7.521732661
3338	7.521646983
3339	7.521554213
3340	7.521441942
3341	7.521336761
3342	7.521232169
3343	7.521138803
3344	7.521031844
3345	7.520937885
3346	7.520832992
3347	7.520732234
3348	7.520634134
3349	7.520533964
3350	7.520430839
3351	7.520321802
3352	7.520236994
3353	7.520124408
3354	7.520031028
3355	7.519922872
3356	7.51982092
3357	7.519715125
3358	7.519611397
3359	7.519521852
3360	7.519407187
3361	7.519307592
3362	7.519211838
3363	7.51910367
3364	7.518985747
3365	7.518867231
3366	7.518753147
3367	7.518654135
3368	7.518540934
3369	7.518429209
3370	7.518329011
3371	7.518214031
3372	7.518122402
3373	7.518014218
3374	7.517920516
3375	7.517823858
3376	7.517721877
3377	7.517622851
3378	7.51750727
3379	7.517408833
3380	7.517295022
3381	7.517180027
3382	7.517071534
3383	7.516980481
3384	7.516880854
3385	7.516790686
3386	7.516700517
3387	7.51660946
3388	7.516488542
3389	7.51638743
3390	7.516274491
3391	7.516173376
3392	7.516061912
3393	7.515976761
3394	7.515866181
3395	7.515774522
3396	7.51566453
3397	7.51556666
3398	7.515466127
3399	7.515377717
3400	7.515273042
3401	7.515163043
3402	7.515059547
3403	7.514969358
3404	7.514858467
3405	7.514759699
3406	7.514651467
3407	7.514538206
3408	7.514454516
3409	7.514345096
3410	7.514238041
3411	7.514131871
3412	7.514028953
3413	7.513931653
3414	7.513875461
3415	7.513756569
3416	7.513662223
3417	7.513544806
3418	7.513436557
3419	7.513347235
3420	7.513237207
3421	7.513115939
3422	7.513015669
3423	7.512906229
3424	7.512803294
3425	7.512684976
3426	7.512581447
3427	7.512487086
3428	7.512366693
3429	7.512270851
3430	7.512174415
3431	7.512077979
3432	7.511980062
3433	7.511881552
3434	7.511784519
3435	7.51168009
3436	7.511565009
3437	7.511453773
3438	7.511360285
3439	7.511254075
3440	7.51117094
3441	7.511072124
3442	7.510963246
3443	7.510841645
3444	7.510749334
3445	7.510660868
3446	7.510561748
3447	7.510439549
3448	7.510327408
3449	7.510232131
3450	7.510154311
3451	7.510051339
3452	7.509957834
3453	7.509856338
3454	7.509766678
3455	7.509664588
3456	7.509572558
3457	7.509472241
3458	7.509384055
3459	7.509254439
3460	7.509164179
3461	7.509065632
3462	7.508957318
3463	7.508851074
3464	7.508738317
3465	7.508645683
3466	7.508532332
3467	7.508427857
3468	7.50831835
3469	7.508222752
3470	7.508124488
3471	7.508013497
3472	7.507908127
3473	7.507810156
3474	7.507720175
3475	7.507604145
3476	7.507486338
3477	7.507371785
3478	7.507274398
3479	7.507182635
3480	7.507068373
3481	7.506965654
3482	7.506890464
3483	7.506799584
3484	7.506680284
3485	7.506581705
3486	7.506476611
3487	7.506373588
3488	7.50628359
3489	7.506172571
3490	7.506059774
3491	7.505948456
3492	7.505835063
3493	7.50572463
3494	7.50561005
3495	7.505491619
3496	7.505388583
3497	7.505295316
3498	7.505179249
3499	7.505083018
3500	7.50498649
3501	7.5048642
3502	7.504770039
3503	7.504664623
3504	7.504558911
3505	7.504449347
3506	7.504344816
3507	7.504250055
3508	7.50414404
3509	7.504034767
3510	7.503941187
3511	7.503828652
3512	7.503748693
3513	7.503646817
3514	7.503542275
3515	7.503443062
3516	7.503349178
3517	7.503250259
3518	7.503146303
3519	7.503047085
3520	7.502945496
3521	7.502850421
3522	7.502736094
3523	7.502632723
3524	7.502548308
3525	7.502436937
3526	7.502332082
3527	7.502236704
3528	7.502141916
3529	7.50202817
3530	7.501936935
3531	7.501843329
3532	7.501734318
3533	7.501623824
3534	7.501493777
3535	7.501375281
3536	7.501279298
3537	7.501165243
3538	7.501057407
3539	7.500969123
3540	7.500874616
3541	7.50077359
3542	7.500682636
3543	7.500581311
3544	7.50047317
3545	7.50037362
3546	7.500261329
3547	7.500161183
3548	7.500062222
3549	7.499954963
3550	7.499853925
3551	7.499745181
3552	7.499629917
3553	7.499514947
3554	7.499420126
3555	7.499309005
3556	7.499223367
3557	7.499118467
3558	7.499006156
3559	7.498924664
3560	7.498807016
3561	7.498715446
3562	7.498609945
3563	7.498506222
3564	7.498416425
3565	7.498309143
3566	7.498201562
3567	7.49810702
3568	7.498032631
3569	7.497919119
3570	7.49780768
3571	7.497688236
3572	7.497586575
3573	7.497470092
3574	7.497363092
3575	7.497266465
3576	7.497161241
3577	7.497056904
3578	7.496956419
3579	7.496865123
3580	7.496752186
3581	7.496648436
3582	7.496539943
3583	7.496442119
3584	7.496334215
3585	7.496223938
3586	7.496128186
3587	7.496014645
3588	7.495909107
3589	7.495800899
3590	7.49571522
3591	7.495614125
3592	7.495512435
3593	7.495410744
3594	7.495308459
3595	7.495218624
3596	7.495113075
3597	7.49499092
3598	7.494894262
3599	7.494799679
3600	7.4947131
3601	7.494614363
3602	7.494500502
3603	7.494405024
3604	7.494296498
3605	7.494199831
3606	7.494084778
3607	7.493962904
3608	7.493852888
3609	7.493749692
3610	7.493639377
3611	7.493526095
3612	7.493429122
3613	7.493332444
3614	7.49322924
3615	7.493114469
3616	7.493010966
3617	7.49291191
3618	7.492806031
3619	7.492714387
3620	7.492616217
3621	7.492512114
3622	7.492427881
3623	7.492320809
3624	7.492218482
3625	7.492108737
3626	7.492000178
3627	7.491933736
3628	7.491821318
3629	7.491710975
3630	7.491621691
3631	7.491539228
3632	7.491413158
3633	7.491302809
3634	7.491220343
3635	7.491107024
3636	7.491002306
3637	7.49091064
3638	7.49079791
3639	7.490691705
3640	7.490597069
3641	7.490487004
3642	7.490381981
3643	7.490285264
3644	7.490178161
3645	7.490070167
3646	7.489965732
3647	7.489867823
3648	7.489763681
3649	7.489656275
3650	7.489569933
3651	7.489472018
3652	7.489366388
3653	7.489282713
3654	7.48917975
3655	7.489096667
3656	7.488993999
3657	7.488872338
3658	7.488763731
3659	7.48865453
3660	7.488563725
3661	7.488453631
3662	7.488342051
3663	7.488256287
3664	7.488173194
3665	7.488059829
3666	7.487952695
3667	7.487847339
3668	7.487732783
3669	7.487625644
3670	7.487514645
3671	7.487428278
3672	7.487326774
3673	7.487222894
3674	7.487110405
3675	7.486994056
3676	7.486877112
3677	7.486767883
3678	7.486655684
3679	7.486570792
3680	7.486457403
3681	7.486361822
3682	7.486259116
3683	7.486137708
3684	7.486018969
3685	7.485908243
3686	7.48581028
3687	7.485696286
3688	7.485597133
3689	7.485499761
3690	7.485393777
3691	7.485281558
3692	7.485173196
3693	7.485069583
3694	7.484979329
3695	7.484861165
3696	7.484746563
3697	7.484626911
3698	7.484525072
3699	7.484426795
3700	7.484317233
3701	7.484216874
3702	7.484107013
3703	7.484007245
3704	7.48389738
3705	7.48378306
3706	7.483679131
3707	7.483565104
3708	7.483457608
3709	7.48335605
3710	7.483239643
3711	7.483145803
3712	7.483051962
3713	7.482935253
3714	7.482827451
3715	7.482745782
3716	7.482656688
3717	7.482555713
3718	7.482449094
3719	7.482356432
3720	7.482256641
3721	7.482152097
3722	7.482069827
3723	7.481951617
3724	7.481838158
3725	7.48174638
3726	7.481642125
3727	7.4815548
3728	7.481455295
3729	7.481339749
3730	7.481221825
3731	7.481119049
3732	7.481033203
3733	7.480929235
3734	7.480832099
3735	7.480718326
3736	7.480626236
3737	7.48052256
3738	7.480421854
3739	7.480330949
3740	7.480216871
3741	7.480119726
3742	7.480015151
3743	7.479929887
3744	7.47980689
3745	7.47969934
3746	7.479591492
3747	7.47948186
3748	7.479378762
3749	7.479292896
3750	7.479197224
3751	7.479098282
3752	7.479008847
3753	7.478895343
3754	7.478777678
3755	7.478682593
3756	7.478597611
3757	7.478500147
3758	7.478392281
3759	7.478284414
3760	7.478181003
3761	7.478086208
3762	7.477968233
3763	7.477849364
3764	7.47775189
3765	7.477661548
3766	7.477548915
3767	7.477434795
3768	7.477333155
3769	7.477216654
3770	7.477113525
3771	7.477002667
3772	7.476908452
3773	7.476816019
3774	7.476710507
3775	7.476614207
3776	7.4764971
3777	7.476388314
3778	7.476282796
3779	7.476173709
3780	7.476065216
3781	7.475973069
3782	7.475874977
3783	7.475761425
3784	7.475652331
3785	7.475534912
3786	7.475408276
3787	7.475302447
3788	7.475204642
3789	7.475105648
3790	7.475003084
3791	7.474911817
3792	7.474809548
3793	7.474702818
3794	7.474596087
3795	7.474499463
3796	7.474412054
3797	7.474323158
3798	7.474217908
3799	7.47410225
3800	7.47399551
3801	7.473898284
3802	7.473791541
3803	7.473681229
3804	7.47357151
3805	7.47345495
3806	7.473346417
3807	7.473230151
3808	7.473145998
3809	7.473046976
3810	7.472950035
3811	7.472858445
3812	7.472765664
3813	7.47267883
3814	7.472571475
3815	7.472457278
3816	7.472361816
3817	7.472274977
3818	7.472172077
3819	7.472063526
3820	7.471960326
3821	7.471855637
3822	7.471748568
3823	7.471635549
3824	7.471523718
3825	7.47144252
3826	7.471330686
3827	7.471226881
3828	7.47112367
3829	7.47100499
3830	7.470915458
3831	7.470831874
3832	7.47072598
3833	7.470629306
3834	7.470522219
3835	7.470424352
3836	7.470322914
3837	7.470235159
3838	7.470155435
3839	7.470051316
3840	7.469954038
3841	7.469844859
3842	7.469749364
3843	7.469639289
3844	7.469531891
3845	7.469440854
3846	7.469327502
3847	7.469232892
3848	7.469130843
3849	7.469018677
3850	7.468911865
3851	7.468813084
3852	7.468732452
3853	7.468644678
3854	7.468529232
3855	7.468429554
3856	7.468323328
3857	7.468235847
3858	7.468141521
3859	7.468038862
3860	7.467939475
3861	7.467838896
3862	7.467759146
3863	7.467647852
3864	7.467536259
3865	7.467421093
3866	7.467328542
3867	7.467222003
3868	7.46712945
3869	7.467029158
3870	7.466940174
3871	7.466842855
3872	7.46673244
3873	7.466632143
3874	7.466526487
3875	7.466431246
3876	7.46632648
3877	7.466228559
3878	7.466125576
3879	7.466024377
3880	7.465921094
3881	7.465821678
3882	7.46571988
3883	7.465624332
3884	7.465517173
3885	7.46540019
3886	7.465290052
3887	7.465201047
3888	7.465100729
3889	7.465001302
3890	7.464898898
3891	7.464806614
3892	7.464696764
3893	7.464597928
3894	7.464471999
3895	7.464361251
3896	7.464266579
3897	7.464173096
3898	7.464086757
3899	7.463993271
3900	7.463895319
3901	7.463786647
3902	7.463696731
3903	7.463586865
3904	7.463486227
3905	7.463393926
3906	7.463291797
3907	7.463196217
3908	7.463094979
3909	7.46298302
3910	7.462899347
3911	7.462782621
3912	7.462681972
3913	7.462572389
3914	7.462472632
3915	7.462368703
3916	7.462258222
3917	7.462167394
3918	7.462069716
3919	7.461966378
3920	7.461873462
3921	7.461780544
3922	7.461682861
3923	7.461583687
3924	7.461484511
3925	7.461385632
3926	7.461278115
3927	7.461185488
3928	7.461072905
3929	7.460963298
3930	7.460855775
3931	7.46073991
3932	7.46063566
3933	7.460534387
3934	7.460456346
3935	7.460345836
3936	7.46023473
3937	7.460153409
3938	7.460044981
3939	7.459944295
3940	7.45983914
3941	7.459724153
3942	7.459639253
3943	7.459549286
3944	7.459441147
3945	7.459342241
3946	7.459225459
3947	7.459120294
3948	7.459004998
3949	7.458895063
3950	7.458806279
3951	7.458714217
3952	7.458610535
3953	7.458508341
3954	7.458397504
3955	7.458292328
3956	7.45820026
3957	7.458106998
3958	7.458011948
3959	7.457914811
3960	7.457830784
3961	7.457738114
3962	7.457635908
3963	7.45753072
3964	7.457452052
3965	7.457356994
3966	7.45725657
3967	7.457164489
3968	7.457056315
3969	7.456943371
3970	7.456824764
3971	7.456725227
3972	7.456626583
3973	7.456512739
3974	7.45640992
3975	7.456312464
3976	7.456212324
3977	7.456117548
3978	7.456028135
3979	7.455915772
3980	7.455810858
3981	7.455694021
3982	7.455596556
3983	7.455501474
3984	7.455398044
3985	7.45527822
3986	7.455179259
3987	7.455079998
3988	7.454970005
3989	7.454866569
3990	7.454763727
3991	7.454659989
3992	7.45455625
3993	7.454453702
3994	7.45434221
3995	7.454242342
3996	7.454126076
3997	7.454003846
3998	7.453916197
3999	7.453815131
4000	7.453707206
4001	7.453597491
4002	7.453484793
4003	7.453392963
4004	7.4533065
4005	7.45318843
4006	7.453098983
4007	7.453023846
4008	7.45293708
4009	7.45282616
4010	7.45272657
4011	7.45261207
4012	7.452510986
4013	7.452405726
4014	7.45230136
4015	7.452203254
4016	7.452103953
4017	7.452012704
4018	7.451900578
4019	7.451819166
4020	7.451701372
4021	7.451597592
4022	7.45149381
4023	7.451387343
4024	7.451291312
4025	7.451176492
4026	7.451075985
4027	7.450966828
4028	7.450887494
4029	7.450798018
4030	7.450697805
4031	7.450590431
4032	7.45050304
4033	7.450405507
4034	7.450292761
4035	7.450180908
4036	7.450074422
4037	7.449970917
4038	7.449876658
4039	7.449769571
4040	7.449660693
4041	7.449572098
4042	7.449468587
4043	7.44936925
4044	7.449248135
4045	7.449165203
4046	7.449072724
4047	7.448976365
4048	7.448857332
4049	7.448739192
4050	7.448626719
4051	7.448531846
4052	7.448425039
4053	7.448312859
4054	7.448223353
4055	7.448112363
4056	7.447997792
4057	7.44787755
4058	7.447794304
4059	7.447691663
4060	7.44758544
4061	7.447481603
4062	7.447392982
4063	7.44728377
4064	7.447179929
4065	7.447074593
4066	7.446958813
4067	7.446870782
4068	7.446754998
4069	7.446669054
4070	7.446556549
4071	7.446449713
4072	7.446333326
4073	7.446234246
4074	7.446133971
4075	7.446029516
4076	7.445932223
4077	7.445831944
4078	7.445717039
4079	7.4456084
4080	7.445520055
4081	7.445424844
4082	7.445315306
4083	7.445204273
4084	7.44510876
4085	7.445025483
4086	7.444947877
4087	7.44484848
4088	7.44473744
4089	7.444623414
4090	7.444521923
4091	7.444409088
4092	7.444302519
4093	7.444190278
4094	7.444070273
4095	7.443973551
4096	7.443879514
4097	7.443780103
4098	7.443690244
4099	7.443585456
4100	7.443494699
4101	7.443420062
4102	7.443326914
4103	7.443231079
4104	7.443119119
4105	7.443009248
4106	7.442924157
4107	7.442826823
4108	7.442729487
4109	7.442614833
4110	7.442511225
4111	7.44241299
4112	7.442327593
4113	7.442211141
4114	7.442122159
4115	7.442011078
4116	7.44190358
4117	7.441803545
4118	7.441712467
4119	7.441613326
4120	7.441494772
4121	7.441376814
4122	7.44126184
4123	7.441166277
4124	7.441069517
4125	7.440990973
4126	7.440895406
4127	7.440798344
4128	7.440693815
4129	7.440591076
4130	7.44049401
4131	7.440411578
4132	7.440310925
4133	7.440215349
4134	7.440115292
4135	7.44
4136	7.439900238
4137	7.439786437
4138	7.439670841
4139	7.439565997
4140	7.439467723
4141	7.439371837
4142	7.439295666
4143	7.439206947
4144	7.439091641
4145	7.439007998
4146	7.438896573
4147	7.438812629
4148	7.438715839
4149	7.438597837
4150	7.438477443
4151	7.438378557
4152	7.438290126
4153	7.438197512
4154	7.438097128
4155	7.438001822
4156	7.437892175
4157	7.437798061
4158	7.437697672
4159	7.437592801
4160	7.437488824
4161	7.437407852
4162	7.437296402
4163	7.437204672
4164	7.437100092
4165	7.436996407
4166	7.436901087
4167	7.436800985
4168	7.436689526
4169	7.436584043
4170	7.436486924
4171	7.436379645
4172	7.43627834
4173	7.436177931
4174	7.436086486
4175	7.435987867
4176	7.435895224
4177	7.43579989
4178	7.43570575
4179	7.435608919
4180	7.435505213
4181	7.435402104
4182	7.435299889
4183	7.435221584
4184	7.435106515
4185	7.435012068
4186	7.434921504
4187	7.434823767
4188	7.434720349
4189	7.434629185
4190	7.434532938
4191	7.434424135
4192	7.434328782
4193	7.43424389
4194	7.434155709
4195	7.434062446
4196	7.433956327
4197	7.433852
4198	7.433756341
4199	7.433664866
4200	7.433565318
4201	7.433449028
4202	7.433362631
4203	7.433246636
4204	7.433135124
4205	7.433034374
4206	7.432949168
4207	7.43284393
4208	7.432748258
4209	7.432666338
4210	7.432581128
4211	7.432457945
4212	7.432359278
4213	7.432236989
4214	7.432109316
4215	7.432014831
4216	7.431904197
4217	7.431818381
4218	7.431705053
4219	7.431608769
4220	7.431510389
4221	7.431415298
4222	7.431318412
4223	7.431203282
4224	7.431108486
4225	7.430997839
4226	7.43088749
4227	7.43077983
4228	7.430695197
4229	7.43059531
4230	7.430487048
4231	7.430391645
4232	7.430287567
4233	7.430189769
4234	7.430079407
4235	7.429966053
4236	7.42986526
4237	7.429783308
4238	7.429673539
4239	7.429556589
4240	7.429443526
4241	7.429351998
4242	7.429251495
4243	7.429155777
4244	7.429058861
4245	7.428967926
4246	7.428869512
4247	7.428770199
4248	7.428662209
4249	7.428569176
4250	7.428461483
4251	7.428365754
4252	7.428256263
4253	7.428179379
4254	7.428082749
4255	7.427975648
4256	7.427877519
4257	7.427758148
4258	7.427646554
4259	7.427542438
4260	7.427431738
4261	7.427325524
4262	7.427232474
4263	7.427118777
4264	7.427014654
4265	7.426909033
4266	7.42679952
4267	7.426713345
4268	7.426611909
4269	7.426511967
4270	7.426434766
4271	7.426336318
4272	7.426226797
4273	7.426151089
4274	7.426050842
4275	7.425946704
4276	7.425837775
4277	7.425747998
4278	7.425638169
4279	7.425546295
4280	7.425442149
4281	7.425335608
4282	7.425247022
4283	7.425149456
4284	7.425058174
4285	7.424950131
4286	7.424842385
4287	7.42475529
4288	7.42466969
4289	7.424581993
4290	7.424492201
4291	7.4244057
4292	7.42430543
4293	7.424219226
4294	7.42410698
4295	7.423996827
4296	7.423894456
4297	7.42379777
4298	7.423696593
4299	7.42358404
4300	7.423488847
4301	7.423398144
4302	7.423309534
4303	7.423198771
4304	7.423099083
4305	7.423014662
4306	7.422906589
4307	7.422801508
4308	7.422702413
4309	7.422599125
4310	7.422497334
4311	7.422420989
4312	7.422329973
4313	7.422239255
4314	7.422135662
4315	7.422033564
4316	7.421932064
4317	7.421822178
4318	7.421713788
4319	7.421638034
4320	7.421535331
4321	7.42144101
4322	7.421338903
4323	7.421242484
4324	7.421134385
4325	7.421031674
4326	7.420947229
4327	7.420850805
4328	7.420740903
4329	7.420640583
4330	7.420530379
4331	7.420444731
4332	7.420346503
4333	7.420249472
4334	7.420161424
4335	7.420050913
4336	7.41994699
4337	7.419853847
4338	7.419741535
4339	7.419639404
4340	7.419536673
4341	7.419443825
4342	7.419337197
4343	7.419241351
4344	7.419132624
4345	7.41904636
4346	7.418949611
4347	7.418865741
4348	7.418777677
4349	7.418683621
4350	7.418569793
4351	7.418467647
4352	7.418360705
4353	7.418254362
4354	7.418156405
4355	7.418048261
4356	7.417948204
4357	7.417839458
4358	7.41774539
4359	7.417639037
4360	7.417531785
4361	7.417417939
4362	7.417312481
4363	7.417195637
4364	7.417093171
4365	7.416984712
4366	7.416887637
4367	7.416809736
4368	7.416707865
4369	7.416608389
4370	7.416515804
4371	7.416429509
4372	7.416334225
4373	7.416215267
4374	7.41611159
4375	7.416001019
4376	7.415910523
4377	7.415800848
4378	7.415710051
4379	7.415624946
4380	7.41553055
4381	7.415432257
4382	7.415332464
4383	7.415226976
4384	7.415127481
4385	7.415021091
4386	7.414924889
4387	7.414812502
4388	7.414703411
4389	7.414587724
4390	7.414480727
4391	7.414364736
4392	7.41427512
4393	7.414157628
4394	7.414064113
4395	7.413945718
4396	7.413838712
4397	7.413729905
4398	7.41364148
4399	7.41353387
4400	7.413440647
4401	7.413343525
4402	7.413242805
4403	7.413150777
4404	7.413020077
4405	7.412914257
4406	7.41280154
4407	7.412684624
4408	7.412584794
4409	7.412482265
4410	7.412380035
4411	7.412278102
4412	7.412172271
4413	7.412061042
4414	7.411972297
4415	7.411859566
4416	7.411755528
4417	7.41164789
4418	7.411552844
4419	7.4114503
4420	7.411345657
4421	7.411250307
4422	7.411175345
4423	7.411062302
4424	7.410970847
4425	7.410863497
4426	7.410755247
4427	7.41065809
4428	7.41056603
4429	7.410461674
4430	7.410364214
4431	7.410269751
4432	7.410169889
4433	7.410073024
4434	7.409974959
4435	7.409868795
4436	7.409768327
4437	7.409672957
4438	7.409555092
4439	7.409455221
4440	7.409349649
4441	7.409248575
4442	7.409162196
4443	7.40905662
4444	7.408948343
4445	7.408846964
4446	7.408736584
4447	7.408634602
4448	7.408532018
4449	7.408427034
4450	7.408334946
4451	7.408225159
4452	7.408121969
4453	7.408020278
4454	7.407939585
4455	7.407834291
4456	7.407726597
4457	7.407613801
4458	7.407518703
4459	7.407421504
4460	7.407334203
4461	7.407228902
4462	7.407130799
4463	7.407047995
4464	7.406941789
4465	7.406853583
4466	7.406759075
4467	7.406644764
4468	7.406538553
4469	7.406430539
4470	7.406318324
4471	7.406224709
4472	7.406131394
4473	7.406012872
4474	7.40589945
4475	7.405797129
4476	7.405715811
4477	7.405613186
4478	7.405501559
4479	7.405403433
4480	7.405297203
4481	7.405204176
4482	7.405101245
4483	7.404994411
4484	7.404888776
4485	7.404779538
4486	7.404679601
4487	7.404576963
4488	7.404484227
4489	7.404365379
4490	7.404289147
4491	7.404228522
4492	7.404131579
4493	7.404014527
4494	7.40391518
4495	7.403827239
4496	7.403734793
4497	7.403636044
4498	7.403526187
4499	7.403432837
4500	7.403346391
4501	7.403246435
4502	7.403151581
4503	7.403052824
4504	7.402950463
4505	7.402856806
4506	7.402774555
4507	7.402691102
4508	7.402589937
4509	7.402478564
4510	7.4023837
4511	7.402286734
4512	7.402185563
4513	7.402078087
4514	7.401998829
4515	7.401902458
4516	7.401796479
4517	7.401710913
4518	7.401609435
4519	7.401516061
4520	7.401436497
4521	7.401326908
4522	7.401242839
4523	7.401146458
4524	7.401053979
4525	7.400953092
4526	7.400847399
4527	7.400750112
4528	7.400656127
4529	7.400557036
4530	7.400477762
4531	7.400387678
4532	7.400290985
4533	7.400190989
4534	7.400089789
4535	7.399978979
4536	7.39988108
4537	7.399786784
4538	7.399694588
4539	7.399599389
4540	7.399478961
4541	7.399392167
4542	7.399285851
4543	7.399184339
4544	7.399078621
4545	7.398985816
4546	7.398907427
4547	7.398821828
4548	7.398721812
4549	7.398635009
4550	7.398529584
4551	7.398460801
4552	7.398359578
4553	7.398253848
4554	7.398156828
4555	7.398033673
4556	7.39792133
4557	7.397827309
4558	7.397734188
4559	7.397637461
4560	7.397538329
4561	7.397429884
4562	7.39733105
4563	7.397223804
4564	7.397112349
4565	7.397009306
4566	7.396917076
4567	7.396805917
4568	7.396692955
4569	7.396583596
4570	7.396474836
4571	7.396372685
4572	7.396266926
4573	7.396173485
4574	7.396075536
4575	7.395966468
4576	7.395876929
4577	7.395767558
4578	7.395659087
4579	7.395554521
4580	7.395453258
4581	7.395356802
4582	7.395252531
4583	7.39514886
4584	7.395035271
4585	7.394927691
4586	7.394840544
4587	7.394764514
4588	7.39465693
4589	7.394548743
4590	7.39444927
4591	7.394376542
4592	7.394295399
4593	7.394191414
4594	7.394090433
4595	7.393992156
4596	7.393908303
4597	7.393797701
4598	7.393683791
4599	7.393591519
4600	7.393504657
4601	7.393398557
4602	7.393303577
4603	7.393201081
4604	7.393115717
4605	7.393007808
4606	7.392911319
4607	7.392802806
4608	7.392709622
4609	7.392627258
4610	7.392529563
4611	7.392449602
4612	7.392344689
4613	7.392249996
4614	7.392143277
4615	7.392054894
4616	7.391965608
4617	7.391864898
4618	7.391762683
4619	7.391656257
4620	7.391545621
4621	7.391436486
4622	7.391340579
4623	7.391236252
4624	7.391137636
4625	7.391029999
4626	7.390932884
4627	7.390830355
4628	7.390724217
4629	7.390638222
4630	7.390536592
4631	7.390436162
4632	7.390322501
4633	7.390233495
4634	7.390142083
4635	7.390058187
4636	7.389960156
4637	7.389877762
4638	7.389780331
4639	7.389678087
4640	7.389584261
4641	7.389502163
4642	7.389383977
4643	7.38927451
4644	7.389175867
4645	7.38909587
4646	7.388993015
4647	7.388887452
4648	7.388796023
4649	7.388705796
4650	7.388609251
4651	7.388495863
4652	7.388390593
4653	7.388319009
4654	7.388213737
4655	7.38811869
4656	7.388010106
4657	7.38792017
4658	7.387829331
4659	7.387747815
4660	7.387670209
4661	7.387581772
4662	7.387489124
4663	7.387386848
4664	7.387283969
4665	7.387181691
4666	7.387090541
4667	7.386986154
4668	7.386894401
4669	7.386789409
4670	7.386697653
4671	7.386589951
4672	7.386480443
4673	7.386383268
4674	7.386280676
4675	7.386170862
4676	7.386087823
4677	7.385975599
4678	7.38587571
4679	7.385770704
4680	7.385666298
4681	7.385567006
4682	7.38545658
4683	7.385355479
4684	7.385266715
4685	7.385165311
4686	7.385084066
4687	7.384974235
4688	7.384860489
4689	7.384773825
4690	7.38467753
4691	7.384585447
4692	7.384493664
4693	7.384394055
4694	7.384279699
4695	7.384167748
4696	7.384074154
4697	7.383967317
4698	7.38387071
4699	7.383773501
4700	7.38367328
4701	7.383595029
4702	7.383481865
4703	7.383369601
4704	7.383283521
4705	7.383167342
4706	7.383070725
4707	7.38298103
4708	7.382891635
4709	7.382797723
4710	7.382701403
4711	7.382585515
4712	7.382471432
4713	7.382365776
4714	7.382258312
4715	7.382138504
4716	7.382022909
4717	7.381935308
4718	7.381853727
4719	7.381748363
4720	7.381657447
4721	7.38156051
4722	7.381464474
4723	7.381347062
4724	7.381230551
4725	7.381131801
4726	7.381037265
4727	7.38092918
4728	7.380829523
4729	7.38073408
4730	7.380628398
4731	7.380533856
4732	7.380434194
4733	7.380335132
4734	7.380232456
4735	7.380147243
4736	7.380034929
4737	7.37993526
4738	7.379825051
4739	7.379722368
4740	7.379630825
4741	7.379535667
4742	7.379426656
4743	7.379317042
4744	7.37920863
4745	7.379095699
4746	7.379003847
4747	7.378911091
4748	7.378824357
4749	7.378729791
4750	7.378628298
4751	7.378543066
4752	7.378442775
4753	7.378328627
4754	7.378225321
4755	7.378147615
4756	7.378044607
4757	7.37794461
4758	7.377847623
4759	7.377752142
4760	7.377652141
4761	7.377544006
4762	7.377461472
4763	7.377355744
4764	7.377241279
4765	7.377128017
4766	7.377047286
4767	7.376951493
4768	7.37683913
4769	7.376735201
4770	7.37663609
4771	7.376530952
4772	7.376422198
4773	7.376311334
